Net generation for all sectors,,,
"https://www.eia.gov/electricity/data/browser/#/topic/0?agg=2,0,1&fuel=vvvvu&geo=vvvvvvvvvvvvo&sec=g&linechart=ELEC.GEN.ALL-US-99.A&columnchart=ELEC.GEN.ALL-US-99.A&map=ELEC.GEN.ALL-US-99.A&freq=A&start=2022&end=2023&ctype=linechart&ltype=pin&rtype=s&maptype=0&rse=0&pin=",,,
Montana : coal,thousand megawatthours,ELEC.GEN.COW-MT-99.A,11553
Montana : petroleum liquids,thousand megawatthours,ELEC.GEN.PEL-MT-99.A,10
Montana : petroleum coke,thousand megawatthours,ELEC.GEN.PC-MT-99.A,481
Montana : natural gas,thousand megawatthours,ELEC.GEN.NG-MT-99.A,1002
Montana : other gases,thousand megawatthours,ELEC.GEN.OOG-MT-99.A,10
Montana : nuclear,thousand megawatthours,ELEC.GEN.NUC-MT-99.A,--
Montana : conventional hydroelectric,thousand megawatthours,ELEC.GEN.HYC-MT-99.A,8792
Montana : other renewables,thousand megawatthours,ELEC.GEN.AOR-MT-99.A,4825
Montana : wind,thousand megawatthours,ELEC.GEN.WND-MT-99.A,4557
Montana : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-MT-99.A,240
Montana : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-MT-99.A,240
Montana : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-MT-99.A,--
Montana : geothermal,thousand megawatthours,ELEC.GEN.GEO-MT-99.A,--
Montana : biomass,thousand megawatthours,ELEC.GEN.BIO-MT-99.A,27
Montana : wood and wood-derived fuels,thousand megawatthours,ELEC.GEN.WWW-MT-99.A,20
Montana : other biomass,thousand megawatthours,ELEC.GEN.WAS-MT-99.A,8
Montana : hydro-electric pumped storage,thousand megawatthours,ELEC.GEN.HPS-MT-99.A,--
Montana : other,thousand megawatthours,ELEC.GEN.OTH-MT-99.A,224
Montana : all solar,thousand megawatthours,ELEC.GEN.TSN-MT-99.A,316
Montana : small-scale solar photovoltaic,thousand megawatthours,ELEC.GEN.DPV-MT-99.A,76
Montana : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-MT-99.A,240
Montana : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-MT-99.A,240
Montana : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-MT-99.A,--
Nevada,,ELEC.GEN..A,
Nevada : all fuels (utility-scale),thousand megawatthours,ELEC.GEN.ALL-NV-99.A,42164
Nevada : coal,thousand megawatthours,ELEC.GEN.COW-NV-99.A,2060
Nevada : petroleum liquids,thousand megawatthours,ELEC.GEN.PEL-NV-99.A,8
Nevada : petroleum coke,thousand megawatthours,ELEC.GEN.PC-NV-99.A,--
Nevada : natural gas,thousand megawatthours,ELEC.GEN.NG-NV-99.A,24599
Nevada : other gases,thousand megawatthours,ELEC.GEN.OOG-NV-99.A,0
Nevada : nuclear,thousand megawatthours,ELEC.GEN.NUC-NV-99.A,--
Nevada : conventional hydroelectric,thousand megawatthours,ELEC.GEN.HYC-NV-99.A,1319
Nevada : other renewables,thousand megawatthours,ELEC.GEN.AOR-NV-99.A,14192
Nevada : wind,thousand megawatthours,ELEC.GEN.WND-NV-99.A,291
Nevada : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-NV-99.A,9696
Nevada : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-NV-99.A,9525
Nevada : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-NV-99.A,172
Nevada : geothermal,thousand megawatthours,ELEC.GEN.GEO-NV-99.A,4150
Nevada : biomass,thousand megawatthours,ELEC.GEN.BIO-NV-99.A,54
Nevada : wood and wood-derived fuels,thousand megawatthours,ELEC.GEN.WWW-NV-99.A,--
Nevada : other biomass,thousand megawatthours,ELEC.GEN.WAS-NV-99.A,54
Nevada : hydro-electric pumped storage,thousand megawatthours,ELEC.GEN.HPS-NV-99.A,--
Nevada : other,thousand megawatthours,ELEC.GEN.OTH-NV-99.A,-13
Nevada : all solar,thousand megawatthours,ELEC.GEN.TSN-NV-99.A,11381
Nevada : small-scale solar photovoltaic,thousand megawatthours,ELEC.GEN.DPV-NV-99.A,1685
Nevada : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-NV-99.A,9696
Nevada : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-NV-99.A,9525
Nevada : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-NV-99.A,172
New Mexico,,ELEC.GEN..A,
New Mexico : all fuels (utility-scale),thousand megawatthours,ELEC.GEN.ALL-NM-99.A,39269
New Mexico : coal,thousand megawatthours,ELEC.GEN.COW-NM-99.A,7372
New Mexico : petroleum liquids,thousand megawatthours,ELEC.GEN.PEL-NM-99.A,1
New Mexico : petroleum coke,thousand megawatthours,ELEC.GEN.PC-NM-99.A,--
New Mexico : natural gas,thousand megawatthours,ELEC.GEN.NG-NM-99.A,14231
New Mexico : other gases,thousand megawatthours,ELEC.GEN.OOG-NM-99.A,--
New Mexico : nuclear,thousand megawatthours,ELEC.GEN.NUC-NM-99.A,--
New Mexico : conventional hydroelectric,thousand megawatthours,ELEC.GEN.HYC-NM-99.A,108
New Mexico : other renewables,thousand megawatthours,ELEC.GEN.AOR-NM-99.A,17576
New Mexico : wind,thousand megawatthours,ELEC.GEN.WND-NM-99.A,14914
New Mexico : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-NM-99.A,2613
New Mexico : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-NM-99.A,2613
New Mexico : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-NM-99.A,--
New Mexico : geothermal,thousand megawatthours,ELEC.GEN.GEO-NM-99.A,36
New Mexico : biomass,thousand megawatthours,ELEC.GEN.BIO-NM-99.A,13
New Mexico : wood and wood-derived fuels,thousand megawatthours,ELEC.GEN.WWW-NM-99.A,--
New Mexico : other biomass,thousand megawatthours,ELEC.GEN.WAS-NM-99.A,13
New Mexico : hydro-electric pumped storage,thousand megawatthours,ELEC.GEN.HPS-NM-99.A,--
New Mexico : other,thousand megawatthours,ELEC.GEN.OTH-NM-99.A,-19
New Mexico : all solar,thousand megawatthours,ELEC.GEN.TSN-NM-99.A,3314
New Mexico : small-scale solar photovoltaic,thousand megawatthours,ELEC.GEN.DPV-NM-99.A,701
New Mexico : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-NM-99.A,2613
New Mexico : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-NM-99.A,2613
New Mexico : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-NM-99.A,--
Utah,,ELEC.GEN..A,
Utah : all fuels (utility-scale),thousand megawatthours,ELEC.GEN.ALL-UT-99.A,33497
Utah : coal,thousand megawatthours,ELEC.GEN.COW-UT-99.A,15600
Utah : petroleum liquids,thousand megawatthours,ELEC.GEN.PEL-UT-99.A,29
Utah : petroleum coke,thousand megawatthours,ELEC.GEN.PC-UT-99.A,--
Utah : natural gas,thousand megawatthours,ELEC.GEN.NG-UT-99.A,11834
Utah : other gases,thousand megawatthours,ELEC.GEN.OOG-UT-99.A,3
Utah : nuclear,thousand megawatthours,ELEC.GEN.NUC-UT-99.A,--
Utah : conventional hydroelectric,thousand megawatthours,ELEC.GEN.HYC-UT-99.A,769
Utah : other renewables,thousand megawatthours,ELEC.GEN.AOR-UT-99.A,5163
Utah : wind,thousand megawatthours,ELEC.GEN.WND-UT-99.A,683
Utah : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-UT-99.A,3929
Utah : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-UT-99.A,3929
Utah : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-UT-99.A,0
Utah : geothermal,thousand megawatthours,ELEC.GEN.GEO-UT-99.A,458
Utah : biomass,thousand megawatthours,ELEC.GEN.BIO-UT-99.A,92
Utah : wood and wood-derived fuels,thousand megawatthours,ELEC.GEN.WWW-UT-99.A,--
Utah : other biomass,thousand megawatthours,ELEC.GEN.WAS-UT-99.A,92
Utah : hydro-electric pumped storage,thousand megawatthours,ELEC.GEN.HPS-UT-99.A,--
Utah : other,thousand megawatthours,ELEC.GEN.OTH-UT-99.A,98
Utah : all solar,thousand megawatthours,ELEC.GEN.TSN-UT-99.A,4835
Utah : small-scale solar photovoltaic,thousand megawatthours,ELEC.GEN.DPV-UT-99.A,906
Utah : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-UT-99.A,3929
Utah : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-UT-99.A,3929
Utah : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-UT-99.A,0
Wyoming,,ELEC.GEN..A,
Wyoming : all fuels (utility-scale),thousand megawatthours,ELEC.GEN.ALL-WY-99.A,43181
Wyoming : coal,thousand megawatthours,ELEC.GEN.COW-WY-99.A,30844
Wyoming : petroleum liquids,thousand megawatthours,ELEC.GEN.PEL-WY-99.A,44
Wyoming : petroleum coke,thousand megawatthours,ELEC.GEN.PC-WY-99.A,--
Wyoming : natural gas,thousand megawatthours,ELEC.GEN.NG-WY-99.A,2129
Wyoming : other gases,thousand megawatthours,ELEC.GEN.OOG-WY-99.A,352
Wyoming : nuclear,thousand megawatthours,ELEC.GEN.NUC-WY-99.A,--
Wyoming : conventional hydroelectric,thousand megawatthours,ELEC.GEN.HYC-WY-99.A,917
Wyoming : other renewables,thousand megawatthours,ELEC.GEN.AOR-WY-99.A,8810
Wyoming : wind,thousand megawatthours,ELEC.GEN.WND-WY-99.A,8637
Wyoming : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-WY-99.A,174
Wyoming : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-WY-99.A,174
Wyoming : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-WY-99.A,--
Wyoming : geothermal,thousand megawatthours,ELEC.GEN.GEO-WY-99.A,--
Wyoming : biomass,thousand megawatthours,ELEC.GEN.BIO-WY-99.A,--
Wyoming : wood and wood-derived fuels,thousand megawatthours,ELEC.GEN.WWW-WY-99.A,--
Wyoming : other biomass,thousand megawatthours,ELEC.GEN.WAS-WY-99.A,--
Wyoming : hydro-electric pumped storage,thousand megawatthours,ELEC.GEN.HPS-WY-99.A,--
Wyoming : other,thousand megawatthours,ELEC.GEN.OTH-WY-99.A,84
Wyoming : all solar,thousand megawatthours,ELEC.GEN.TSN-WY-99.A,202
Wyoming : small-scale solar photovoltaic,thousand megawatthours,ELEC.GEN.DPV-WY-99.A,29
Wyoming : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-WY-99.A,174
Wyoming : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-WY-99.A,174
Wyoming : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-WY-99.A,--
Pacific Contiguous,,ELEC.GEN..A,
Pacific Contiguous : all fuels (utility-scale),thousand megawatthours,ELEC.GEN.ALL-PCC-99.A,381281
Pacific Contiguous : coal,thousand megawatthours,ELEC.GEN.COW-PCC-99.A,4371
Pacific Contiguous : petroleum liquids,thousand megawatthours,ELEC.GEN.PEL-PCC-99.A,99
Pacific Contiguous : petroleum coke,thousand megawatthours,ELEC.GEN.PC-PCC-99.A,0
Pacific Contiguous : natural gas,thousand megawatthours,ELEC.GEN.NG-PCC-99.A,137183
Pacific Contiguous : other gases,thousand megawatthours,ELEC.GEN.OOG-PCC-99.A,1620
Pacific Contiguous : nuclear,thousand megawatthours,ELEC.GEN.NUC-PCC-99.A,26153
Pacific Contiguous : conventional hydroelectric,thousand megawatthours,ELEC.GEN.HYC-PCC-99.A,120156
Pacific Contiguous : other renewables,thousand megawatthours,ELEC.GEN.AOR-PCC-99.A,92484
Pacific Contiguous : wind,thousand megawatthours,ELEC.GEN.WND-PCC-99.A,30522
Pacific Contiguous : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-PCC-99.A,43266
Pacific Contiguous : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-PCC-99.A,41365
Pacific Contiguous : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-PCC-99.A,1901
Pacific Contiguous : geothermal,thousand megawatthours,ELEC.GEN.GEO-PCC-99.A,11442
Pacific Contiguous : biomass,thousand megawatthours,ELEC.GEN.BIO-PCC-99.A,7253
Pacific Contiguous : wood and wood-derived fuels,thousand megawatthours,ELEC.GEN.WWW-PCC-99.A,4523
Pacific Contiguous : other biomass,thousand megawatthours,ELEC.GEN.WAS-PCC-99.A,2730
Pacific Contiguous : hydro-electric pumped storage,thousand megawatthours,ELEC.GEN.HPS-PCC-99.A,-396
Pacific Contiguous : other,thousand megawatthours,ELEC.GEN.OTH-PCC-99.A,-390
Pacific Contiguous : all solar,thousand megawatthours,ELEC.GEN.TSN-PCC-99.A,72277
Pacific Contiguous : small-scale solar photovoltaic,thousand megawatthours,ELEC.GEN.DPV-PCC-99.A,29011
Pacific Contiguous : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-PCC-99.A,43266
Pacific Contiguous : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-PCC-99.A,41365
Pacific Contiguous : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-PCC-99.A,1901
California,,ELEC.GEN..A,
California : all fuels (utility-scale),thousand megawatthours,ELEC.GEN.ALL-CA-99.A,216629
California : coal,thousand megawatthours,ELEC.GEN.COW-CA-99.A,209
California : petroleum liquids,thousand megawatthours,ELEC.GEN.PEL-CA-99.A,75
California : petroleum coke,thousand megawatthours,ELEC.GEN.PC-CA-99.A,0
California : natural gas,thousand megawatthours,ELEC.GEN.NG-CA-99.A,94390
California : other gases,thousand megawatthours,ELEC.GEN.OOG-CA-99.A,1382
California : nuclear,thousand megawatthours,ELEC.GEN.NUC-CA-99.A,17718
California : conventional hydroelectric,thousand megawatthours,ELEC.GEN.HYC-CA-99.A,32381
California : other renewables,thousand megawatthours,ELEC.GEN.AOR-CA-99.A,71348
California : wind,thousand megawatthours,ELEC.GEN.WND-CA-99.A,14019
California : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-CA-99.A,41001
California : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-CA-99.A,39100
California : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-CA-99.A,1901
California : geothermal,thousand megawatthours,ELEC.GEN.GEO-CA-99.A,11266
California : biomass,thousand megawatthours,ELEC.GEN.BIO-CA-99.A,5062
California : wood and wood-derived fuels,thousand megawatthours,ELEC.GEN.WWW-CA-99.A,2721
California : other biomass,thousand megawatthours,ELEC.GEN.WAS-CA-99.A,2341
California : hydro-electric pumped storage,thousand megawatthours,ELEC.GEN.HPS-CA-99.A,-393
California : other,thousand megawatthours,ELEC.GEN.OTH-CA-99.A,-482
California : all solar,thousand megawatthours,ELEC.GEN.TSN-CA-99.A,68978
California : small-scale solar photovoltaic,thousand megawatthours,ELEC.GEN.DPV-CA-99.A,27977
California : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-CA-99.A,41001
California : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-CA-99.A,39100
California : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-CA-99.A,1901
Oregon,,ELEC.GEN..A,
Oregon : all fuels (utility-scale),thousand megawatthours,ELEC.GEN.ALL-OR-99.A,61692
Oregon : coal,thousand megawatthours,ELEC.GEN.COW-OR-99.A,--
Oregon : petroleum liquids,thousand megawatthours,ELEC.GEN.PEL-OR-99.A,0
Oregon : petroleum coke,thousand megawatthours,ELEC.GEN.PC-OR-99.A,--
Oregon : natural gas,thousand megawatthours,ELEC.GEN.NG-OR-99.A,23385
Oregon : other gases,thousand megawatthours,ELEC.GEN.OOG-OR-99.A,--
Oregon : nuclear,thousand megawatthours,ELEC.GEN.NUC-OR-99.A,--
Oregon : conventional hydroelectric,thousand megawatthours,ELEC.GEN.HYC-OR-99.A,26329
Oregon : other renewables,thousand megawatthours,ELEC.GEN.AOR-OR-99.A,11955
Oregon : wind,thousand megawatthours,ELEC.GEN.WND-OR-99.A,8954
Oregon : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-OR-99.A,1901
Oregon : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-OR-99.A,1901
Oregon : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-OR-99.A,--
Oregon : geothermal,thousand megawatthours,ELEC.GEN.GEO-OR-99.A,176
Oregon : biomass,thousand megawatthours,ELEC.GEN.BIO-OR-99.A,924
Oregon : wood and wood-derived fuels,thousand megawatthours,ELEC.GEN.WWW-OR-99.A,641
Oregon : other biomass,thousand megawatthours,ELEC.GEN.WAS-OR-99.A,283
Oregon : hydro-electric pumped storage,thousand megawatthours,ELEC.GEN.HPS-OR-99.A,--
Oregon : other,thousand megawatthours,ELEC.GEN.OTH-OR-99.A,23
Oregon : all solar,thousand megawatthours,ELEC.GEN.TSN-OR-99.A,2416
Oregon : small-scale solar photovoltaic,thousand megawatthours,ELEC.GEN.DPV-OR-99.A,515
Oregon : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-OR-99.A,1901
Oregon : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-OR-99.A,1901
Oregon : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-OR-99.A,--
Washington,,ELEC.GEN..A,
Washington : all fuels (utility-scale),thousand megawatthours,ELEC.GEN.ALL-WA-99.A,102961
Washington : coal,thousand megawatthours,ELEC.GEN.COW-WA-99.A,4163
Washington : petroleum liquids,thousand megawatthours,ELEC.GEN.PEL-WA-99.A,24
Washington : petroleum coke,thousand megawatthours,ELEC.GEN.PC-WA-99.A,0
Washington : natural gas,thousand megawatthours,ELEC.GEN.NG-WA-99.A,19408
Washington : other gases,thousand megawatthours,ELEC.GEN.OOG-WA-99.A,238
Washington : nuclear,thousand megawatthours,ELEC.GEN.NUC-WA-99.A,8435
Washington : conventional hydroelectric,thousand megawatthours,ELEC.GEN.HYC-WA-99.A,61446
Washington : other renewables,thousand megawatthours,ELEC.GEN.AOR-WA-99.A,9181
Washington : wind,thousand megawatthours,ELEC.GEN.WND-WA-99.A,7550
Washington : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-WA-99.A,364
Washington : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-WA-99.A,364
Washington : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-WA-99.A,--
Washington : geothermal,thousand megawatthours,ELEC.GEN.GEO-WA-99.A,--
Washington : biomass,thousand megawatthours,ELEC.GEN.BIO-WA-99.A,1267
Washington : wood and wood-derived fuels,thousand megawatthours,ELEC.GEN.WWW-WA-99.A,1161
Washington : other biomass,thousand megawatthours,ELEC.GEN.WAS-WA-99.A,106
Washington : hydro-electric pumped storage,thousand megawatthours,ELEC.GEN.HPS-WA-99.A,-3
Washington : other,thousand megawatthours,ELEC.GEN.OTH-WA-99.A,69
Washington : all solar,thousand megawatthours,ELEC.GEN.TSN-WA-99.A,883
Washington : small-scale solar photovoltaic,thousand megawatthours,ELEC.GEN.DPV-WA-99.A,518
Washington : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-WA-99.A,364
Washington : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-WA-99.A,364
Washington : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-WA-99.A,--
Pacific Noncontiguous,,ELEC.GEN..A,
Pacific Noncontiguous : all fuels (utility-scale),thousand megawatthours,ELEC.GEN.ALL-PCN-99.A,15912
Pacific Noncontiguous : coal,thousand megawatthours,ELEC.GEN.COW-PCN-99.A,731
Pacific Noncontiguous : petroleum liquids,thousand megawatthours,ELEC.GEN.PEL-PCN-99.A,8045
Pacific Noncontiguous : petroleum coke,thousand megawatthours,ELEC.GEN.PC-PCN-99.A,--
Pacific Noncontiguous : natural gas,thousand megawatthours,ELEC.GEN.NG-PCN-99.A,3182
Pacific Noncontiguous : other gases,thousand megawatthours,ELEC.GEN.OOG-PCN-99.A,0
Pacific Noncontiguous : nuclear,thousand megawatthours,ELEC.GEN.NUC-PCN-99.A,--
Pacific Noncontiguous : conventional hydroelectric,thousand megawatthours,ELEC.GEN.HYC-PCN-99.A,1867
Pacific Noncontiguous : other renewables,thousand megawatthours,ELEC.GEN.AOR-PCN-99.A,1918
Pacific Noncontiguous : wind,thousand megawatthours,ELEC.GEN.WND-PCN-99.A,746
Pacific Noncontiguous : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-PCN-99.A,653
Pacific Noncontiguous : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-PCN-99.A,653
Pacific Noncontiguous : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-PCN-99.A,--
Pacific Noncontiguous : geothermal,thousand megawatthours,ELEC.GEN.GEO-PCN-99.A,193
Pacific Noncontiguous : biomass,thousand megawatthours,ELEC.GEN.BIO-PCN-99.A,327
Pacific Noncontiguous : wood and wood-derived fuels,thousand megawatthours,ELEC.GEN.WWW-PCN-99.A,0
Pacific Noncontiguous : other biomass,thousand megawatthours,ELEC.GEN.WAS-PCN-99.A,327
Pacific Noncontiguous : hydro-electric pumped storage,thousand megawatthours,ELEC.GEN.HPS-PCN-99.A,--
Pacific Noncontiguous : other,thousand megawatthours,ELEC.GEN.OTH-PCN-99.A,170
Pacific Noncontiguous : all solar,thousand megawatthours,ELEC.GEN.TSN-PCN-99.A,2059
Pacific Noncontiguous : small-scale solar photovoltaic,thousand megawatthours,ELEC.GEN.DPV-PCN-99.A,1406
Pacific Noncontiguous : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-PCN-99.A,653
Pacific Noncontiguous : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-PCN-99.A,653
Pacific Noncontiguous : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-PCN-99.A,--
Alaska,,ELEC.GEN..A,
Alaska : all fuels (utility-scale),thousand megawatthours,ELEC.GEN.ALL-AK-99.A,6718
Alaska : coal,thousand megawatthours,ELEC.GEN.COW-AK-99.A,731
Alaska : petroleum liquids,thousand megawatthours,ELEC.GEN.PEL-AK-99.A,885
Alaska : petroleum coke,thousand megawatthours,ELEC.GEN.PC-AK-99.A,--
Alaska : natural gas,thousand megawatthours,ELEC.GEN.NG-AK-99.A,3182
Alaska : other gases,thousand megawatthours,ELEC.GEN.OOG-AK-99.A,--
Alaska : nuclear,thousand megawatthours,ELEC.GEN.NUC-AK-99.A,--
Alaska : conventional hydroelectric,thousand megawatthours,ELEC.GEN.HYC-AK-99.A,1773
Alaska : other renewables,thousand megawatthours,ELEC.GEN.AOR-AK-99.A,150
Alaska : wind,thousand megawatthours,ELEC.GEN.WND-AK-99.A,111
Alaska : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-AK-99.A,0
Alaska : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-AK-99.A,0
Alaska : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-AK-99.A,--
Alaska : geothermal,thousand megawatthours,ELEC.GEN.GEO-AK-99.A,--
Alaska : biomass,thousand megawatthours,ELEC.GEN.BIO-AK-99.A,39
Alaska : wood and wood-derived fuels,thousand megawatthours,ELEC.GEN.WWW-AK-99.A,0
Alaska : other biomass,thousand megawatthours,ELEC.GEN.WAS-AK-99.A,39
Alaska : hydro-electric pumped storage,thousand megawatthours,ELEC.GEN.HPS-AK-99.A,--
Alaska : other,thousand megawatthours,ELEC.GEN.OTH-AK-99.A,-4
Alaska : all solar,thousand megawatthours,ELEC.GEN.TSN-AK-99.A,18
Alaska : small-scale solar photovoltaic,thousand megawatthours,ELEC.GEN.DPV-AK-99.A,18
Alaska : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-AK-99.A,0
Alaska : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-AK-99.A,0
Alaska : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-AK-99.A,--
Hawaii,,ELEC.GEN..A,
Hawaii : all fuels (utility-scale),thousand megawatthours,ELEC.GEN.ALL-HI-99.A,9194
Hawaii : coal,thousand megawatthours,ELEC.GEN.COW-HI-99.A,--
Hawaii : petroleum liquids,thousand megawatthours,ELEC.GEN.PEL-HI-99.A,7159
Hawaii : petroleum coke,thousand megawatthours,ELEC.GEN.PC-HI-99.A,--
Hawaii : natural gas,thousand megawatthours,ELEC.GEN.NG-HI-99.A,--
Hawaii : other gases,thousand megawatthours,ELEC.GEN.OOG-HI-99.A,0
Hawaii : nuclear,thousand megawatthours,ELEC.GEN.NUC-HI-99.A,--
Hawaii : conventional hydroelectric,thousand megawatthours,ELEC.GEN.HYC-HI-99.A,93
Hawaii : other renewables,thousand megawatthours,ELEC.GEN.AOR-HI-99.A,1767
Hawaii : wind,thousand megawatthours,ELEC.GEN.WND-HI-99.A,634
Hawaii : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-HI-99.A,653
Hawaii : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-HI-99.A,653
Hawaii : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-HI-99.A,--
Hawaii : geothermal,thousand megawatthours,ELEC.GEN.GEO-HI-99.A,193
Hawaii : biomass,thousand megawatthours,ELEC.GEN.BIO-HI-99.A,288
Hawaii : wood and wood-derived fuels,thousand megawatthours,ELEC.GEN.WWW-HI-99.A,0
Hawaii : other biomass,thousand megawatthours,ELEC.GEN.WAS-HI-99.A,288
Hawaii : hydro-electric pumped storage,thousand megawatthours,ELEC.GEN.HPS-HI-99.A,--
Hawaii : other,thousand megawatthours,ELEC.GEN.OTH-HI-99.A,174
Hawaii : all solar,thousand megawatthours,ELEC.GEN.TSN-HI-99.A,2040
Hawaii : small-scale solar photovoltaic,thousand megawatthours,ELEC.GEN.DPV-HI-99.A,1387
Hawaii : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-HI-99.A,653
Hawaii : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-HI-99.A,653
Hawaii : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-HI-99.A,--
